0000-0001-7601-3893|educations|Universidad de Caldas|RINGGOLD|27985|0000-0001-7601-3893_educations_2150317
0000-0001-6189-0893|educations|University of Arizona College of Medicine|RINGGOLD|12216|0000-0001-6189-0893_educations_1781780
0000-0003-4162-1893|educations|University of Portsmouth|RINGGOLD|6697|0000-0003-4162-1893_educations_6002045
0000-0003-4162-1893|educations|University of Pretoria|RINGGOLD|56410|0000-0003-4162-1893_educations_6002246
0000-0003-4162-1893|educations|University of Pretoria|RINGGOLD|56410|0000-0003-4162-1893_educations_6002238
0000-0003-2519-7893|employments|European Laboratory for Non-Linear Spectroscopy|RINGGOLD|226476|0000-0003-2519-7893_employments_3911412
0000-0001-9134-4893|educations|Xiamen University Wang Yanan Institute for Studies in Economics|RINGGOLD|271630|0000-0001-9134-4893_educations_1820071
0000-0001-9134-4893|educations|Universiti Sains Malaysia - Kampus Kesihatan|RINGGOLD|65271|0000-0001-9134-4893_educations_1820064
0000-0001-9134-4893|educations|North South University|RINGGOLD|54495|0000-0001-9134-4893_educations_1820073
0000-0002-5281-3893|employments|Institut National Agronomique de Tunis|RINGGOLD|54785|0000-0002-5281-3893_employments_1503557
0000-0002-5281-3893|educations|Institut National Agronomique de Tunis|RINGGOLD|54785|0000-0002-5281-3893_educations_1503553
0000-0001-6237-5893|employments|National Institutes of Health|RINGGOLD|2511|0000-0001-6237-5893_employments_1906380
0000-0002-4564-8893|educations|Sree Vidyanikethan Engineering College|RINGGOLD|322735|0000-0002-4564-8893_educations_5850287
0000-0002-4564-8893|educations|Koneru Lakshmaiah Education Foundation|RINGGOLD|207673|0000-0002-4564-8893_educations_5850285
0000-0002-5981-2893|employments|Novosibirskij gosudarstvennyj universitet|RINGGOLD|64941|0000-0002-5981-2893_employments_2640809
0000-0002-5981-2893|educations|Novosibirskij gosudarstvennyj universitet|RINGGOLD|64941|0000-0002-5981-2893_educations_81972
0000-0001-5148-1893|employments|United Nations Development Programme|RINGGOLD|17097|0000-0001-5148-1893_employments_5767942
0000-0001-5148-1893|educations|Universidade de Brasília|RINGGOLD|28127|0000-0001-5148-1893_educations_5767930
0000-0002-0333-3893|employments|Massey University - Manawatu Campus|RINGGOLD|145140|0000-0002-0333-3893_employments_1598607
0000-0002-0333-3893|educations|Massey University - Manawatu Campus|RINGGOLD|145140|0000-0002-0333-3893_educations_1598603
0000-0002-8165-7893|employments|Two Oceans Aquarium|RINGGOLD|341232|0000-0002-8165-7893_employments_4487079
0000-0002-8165-7893|employments|Two Oceans Aquarium|RINGGOLD|341232|0000-0002-8165-7893_employments_4487092
0000-0002-8165-7893|employments|University of Cape Town|RINGGOLD|37716|0000-0002-8165-7893_employments_4487033
0000-0002-8165-7893|employments|Two Oceans Aquarium|RINGGOLD|341232|0000-0002-8165-7893_employments_4487084
0000-0002-8165-7893|educations|University of Cape Town|RINGGOLD|37716|0000-0002-8165-7893_educations_4486980
0000-0002-8165-7893|educations|University of Cape Town|RINGGOLD|37716|0000-0002-8165-7893_educations_4486991
0000-0002-8165-7893|educations|University of Cape Town|RINGGOLD|37716|0000-0002-8165-7893_educations_4486983
0000-0002-8165-7893|educations|University of Cape Town|RINGGOLD|37716|0000-0002-8165-7893_educations_4486975
0000-0001-5474-6893|employments|Universidade de Coimbra|RINGGOLD|37829|0000-0001-5474-6893_employments_5550680
0000-0001-5474-6893|educations|Malaviya National Institute of Technology Jaipur|GRID|grid.444471.6|0000-0001-5474-6893_educations_5185876
0000-0001-5474-6893|educations|National Institute of Technology Durgapur|GRID|grid.444419.8|0000-0001-5474-6893_educations_5185863
0000-0002-7580-4893|educations|KGiSL Institute of Technology|RINGGOLD|483277|0000-0002-7580-4893_educations_5672607
0000-0002-7580-4893|educations|Amrita Vishwa Vidyapeetham|RINGGOLD|77649|0000-0002-7580-4893_educations_5672618
0000-0003-2120-9893|employments|Universidad de Sevilla|RINGGOLD|16778|0000-0003-2120-9893_employments_541193
0000-0002-9103-8893|employments|Universidade de Santiago de Compostela|RINGGOLD|16780|0000-0002-9103-8893_employments_1514912
0000-0002-9103-8893|educations|Universidade de Santiago de Compostela|RINGGOLD|16780|0000-0002-9103-8893_educations_1514896
0000-0002-9103-8893|educations|Università degli Studi di Bologna|RINGGOLD|9296|0000-0002-9103-8893_educations_1514947
0000-0002-9103-8893|educations|Consejo Superior de Investigaciones Científicas|FUNDREF|http://dx.doi.org/10.13039/501100003339|0000-0002-9103-8893_educations_1514980
0000-0002-9103-8893|educations|University of California Berkeley|RINGGOLD|1438|0000-0002-9103-8893_educations_1514921
0000-0002-9103-8893|educations|London School of Economics and Political Science|RINGGOLD|4905|0000-0002-9103-8893_educations_1514937
0000-0001-7625-9893|employments|University of Missouri College of Veterinary Medicine|RINGGOLD|14716|0000-0001-7625-9893_employments_2706550
0000-0001-7625-9893|employments|University of Missouri College of Veterinary Medicine|RINGGOLD|14716|0000-0001-7625-9893_employments_2706559
0000-0001-7625-9893|educations|University of Florida College of Veterinary Medicine|RINGGOLD|70122|0000-0001-7625-9893_educations_2706545
0000-0001-7625-9893|educations|University of Virginia|RINGGOLD|2358|0000-0001-7625-9893_educations_2706537
0000-0001-7625-9893|educations|Iowa State University|RINGGOLD|1177|0000-0001-7625-9893_educations_2706536
0000-0001-7625-9893|educations|Virginia-Maryland Regional College of Veterinary Medicine|RINGGOLD|70732|0000-0001-7625-9893_educations_2706538
0000-0002-3363-9893|employments|IBM (Portugal)|GRID|grid.466739.9|0000-0002-3363-9893_employments_5175186
0000-0002-3363-9893|employments|Universidade de Lisboa Instituto Superior de Ciências Sociais e Políticas|RINGGOLD|166408|0000-0002-3363-9893_employments_5175172
0000-0002-3363-9893|employments|Universidade de Lisboa Instituto Superior de Ciências Sociais e Políticas|RINGGOLD|166408|0000-0002-3363-9893_employments_5175159
0000-0002-3363-9893|employments|Universidade de Lisboa Instituto Superior de Ciências Sociais e Políticas|RINGGOLD|166408|0000-0002-3363-9893_employments_5175146
0000-0002-3363-9893|employments|Universidade de Lisboa Instituto Superior de Ciências Sociais e Políticas|RINGGOLD|166408|0000-0002-3363-9893_employments_5175120
0000-0002-3363-9893|educations|Universidade de Lisboa Instituto Superior de Ciências Sociais e Políticas|RINGGOLD|166408|0000-0002-3363-9893_educations_5175090
0000-0002-3363-9893|educations|Universidade de Lisboa Instituto Superior de Ciências Sociais e Políticas|RINGGOLD|166408|0000-0002-3363-9893_educations_5175080
0000-0002-3363-9893|educations|School of Oriental and African Studies|GRID|grid.22631.34|0000-0002-3363-9893_educations_5175042
0000-0002-5065-8893|educations|Islamic Azad University - Rasht Branch|RINGGOLD|201524|0000-0002-5065-8893_educations_243452
0000-0001-6616-5893|employments|Kharkiv'skii natsional'nii universitet imeni V N Karazina|RINGGOLD|256451|0000-0001-6616-5893_employments_2770493
0000-0001-6616-5893|educations|Kharkiv'skii natsional'nii universitet imeni V N Karazina|RINGGOLD|256451|0000-0001-6616-5893_educations_2770484
0000-0003-3907-0893|employments|Coop Universite de Sherbrooke|RINGGOLD|396851|0000-0003-3907-0893_employments_4894659
0000-0003-3907-0893|employments|International Monetary Fund|RINGGOLD|8385|0000-0003-3907-0893_employments_4894649
0000-0003-3907-0893|educations|Universite de Cergy-Pontoise |RINGGOLD|202612|0000-0003-3907-0893_educations_4894645
0000-0001-9079-8893|employments|Universidade de São Paulo Instituto de Astronomia Geofísica e Ciências Atmosféricas|RINGGOLD|54541|0000-0001-9079-8893_employments_4180995
0000-0001-9079-8893|educations|Universidade de São Paulo|RINGGOLD|67887|0000-0001-9079-8893_educations_4180951
0000-0001-6121-7893|employments|Universidad de Castilla-La Mancha - Campus de Cuenca|RINGGOLD|97010|0000-0001-6121-7893_employments_1633730
0000-0001-6121-7893|employments|Universidad Autónoma de Chile - Sede Talca|RINGGOLD|125382|0000-0001-6121-7893_employments_1633753
0000-0003-4106-6893|employments|Cedars-Sinai Medical Center|RINGGOLD|22494|0000-0003-4106-6893_employments_5803197
0000-0003-4106-6893|employments|City of Hope National Medical Center|RINGGOLD|20220|0000-0003-4106-6893_employments_5803203
0000-0002-5421-0893|educations|University of Tabriz|RINGGOLD|56947|0000-0002-5421-0893_educations_4997728
0000-0003-3315-4893|educations|SCS Collage |RINGGOLD|29731|0000-0003-3315-4893_educations_5672623
0000-0002-0249-6893|educations|Stanford University|RINGGOLD|6429|0000-0002-0249-6893_educations_700536
0000-0003-3847-3893|employments|Virginia Commonwealth University|RINGGOLD|6889|0000-0003-3847-3893_employments_5479614
0000-0003-3847-3893|educations|University of North Carolina at Chapel Hill|RINGGOLD|2331|0000-0003-3847-3893_educations_5479607
0000-0003-3847-3893|educations|University of North Carolina at Chapel Hill|RINGGOLD|2331|0000-0003-3847-3893_educations_5479601
0000-0003-3847-3893|educations|Daemen College|RINGGOLD|1181|0000-0003-3847-3893_educations_5479609
0000-0001-8485-7893|employments|University of Science and Technology Beijing|RINGGOLD|12507|0000-0001-8485-7893_employments_3626227
0000-0001-8485-7893|educations|University of Science and Technology Beijing|RINGGOLD|12507|0000-0001-8485-7893_educations_3626216
0000-0002-9872-3893|employments|University of Edinburgh|RINGGOLD|3124|0000-0002-9872-3893_employments_318766
0000-0002-2083-8893|employments|Universite de LILLE|RINGGOLD|27212|0000-0002-2083-8893_employments_5221603
0000-0002-5243-4893|employments|UNISA Graduate School of Business Leadership|RINGGOLD|108324|0000-0002-5243-4893_employments_2555644
0000-0002-1511-5893|employments|University College London|RINGGOLD|4919|0000-0002-1511-5893_employments_294615
0000-0002-8311-8893|educations|Institute of Space Technology|RINGGOLD|66753|0000-0002-8311-8893_educations_913650
0000-0003-1506-0893|employments|Southern Cross University|RINGGOLD|4571|0000-0003-1506-0893_employments_3717199
0000-0003-1506-0893|educations|University of Queensland|RINGGOLD|1974|0000-0003-1506-0893_educations_3717196
0000-0003-1757-6893|employments|International Atomic Energy Agency Marine Environment Laboratories|RINGGOLD|124267|0000-0003-1757-6893_employments_395246
0000-0003-1757-6893|educations|Instituto Politécnico de Leiria Escola Superior de Turismo e Tecnologia do Mar de Peniche|RINGGOLD|250008|0000-0003-1757-6893_educations_395233
0000-0003-1757-6893|educations|Instituto Politécnico de Leiria Escola Superior de Turismo e Tecnologia do Mar de Peniche|RINGGOLD|250008|0000-0003-1757-6893_educations_395236
0000-0003-1757-6893|educations|Université Pierre et Marie Curie|RINGGOLD|27068|0000-0003-1757-6893_educations_1460686
0000-0001-8352-0893|employments|Dubna State University|RINGGOLD|104631|0000-0001-8352-0893_employments_4522040
0000-0001-8352-0893|educations|Omsk State University|RINGGOLD|64942|0000-0001-8352-0893_educations_4522050
0000-0001-8352-0893|educations|Omsk State University|RINGGOLD|64942|0000-0001-8352-0893_educations_4522059
0000-0001-9143-2893|employments|Instituto Tecnológico y de Estudios Superiores de Monterrey|RINGGOLD|27746|0000-0001-9143-2893_employments_5989748
0000-0001-9143-2893|educations|Universidad Autónoma de Nuevo León Facultad de Ciencias Biológicas|RINGGOLD|250520|0000-0001-9143-2893_educations_4003071
0000-0002-1730-5893|employments|Ain Shams University Faculty of Agriculture|RINGGOLD|204571|0000-0002-1730-5893_employments_4556344
0000-0002-1730-5893|educations|Faculty of Agriculture, Ain Shams University|FUNDREF|http://dx.doi.org/10.13039/501100002374|0000-0002-1730-5893_educations_4556339
0000-0001-5484-2893|employments|University of Seville|RINGGOLD|16778|0000-0001-5484-2893_employments_213273
0000-0001-5484-2893|educations|Universidad de Sevilla|RINGGOLD|16778|0000-0001-5484-2893_educations_5122332
0000-0003-4298-2893|employments|Kessler Foundation|RINGGOLD|158368|0000-0003-4298-2893_employments_1621237
0000-0003-4298-2893|educations|Rutgers University Newark|RINGGOLD|67206|0000-0003-4298-2893_educations_1621232
0000-0002-8316-9893|employments|Gdańsk University of Technology|GRID|grid.6868.0|0000-0002-8316-9893_employments_5216209
0000-0002-8316-9893|educations|Gdańsk University of Technology|GRID|grid.6868.0|0000-0002-8316-9893_educations_5216194
0000-0002-7188-9893|employments|Gaziosmanpasa Üniversitesi|FUNDREF|http://dx.doi.org/10.13039/501100004850|0000-0002-7188-9893_employments_298491
0000-0002-7188-9893|employments|Çanakkale Onsekiz Mart Üniversitesi|FUNDREF|http://dx.doi.org/10.13039/100009055|0000-0002-7188-9893_employments_298566
0000-0002-7188-9893|educations|Gaziosmanpasa Üniversitesi|FUNDREF|http://dx.doi.org/10.13039/501100004850|0000-0002-7188-9893_educations_298487
0000-0002-7188-9893|educations|Atatürk Üniversitesi|FUNDREF|http://dx.doi.org/10.13039/501100004951|0000-0002-7188-9893_educations_298484
0000-0002-7188-9893|educations|Gaziosmanpasa Üniversitesi|FUNDREF|http://dx.doi.org/10.13039/501100004850|0000-0002-7188-9893_educations_298489
0000-0002-8584-2893|educations|University of New Mexico|RINGGOLD|1104|0000-0002-8584-2893_educations_2127536
0000-0001-5310-2893|educations|University of California Berkeley Department of Plant and Microbial Biology|RINGGOLD|118549|0000-0001-5310-2893_educations_5571727
0000-0001-5306-5893|educations|Stevens Institute of Technology|RINGGOLD|33694|0000-0001-5306-5893_educations_468916
0000-0002-2696-5893|employments|Missouri State University|RINGGOLD|7471|0000-0002-2696-5893_employments_748577
0000-0002-2696-5893|educations|Missouri University of Science and Technology|RINGGOLD|14717|0000-0002-2696-5893_educations_748575
0000-0001-5661-0893|employments|Robotiker|GRID|grid.5089.4|0000-0001-5661-0893_employments_5456056
0000-0001-5661-0893|employments|Fundación Tecnalia Research and Innovation|RINGGOLD|203273|0000-0001-5661-0893_employments_5456046
0000-0003-3710-4893|employments|Brock University|RINGGOLD|7497|0000-0003-3710-4893_employments_2300028
0000-0002-9861-9893|employments|Oregon Health and Science University Brain Institute|RINGGOLD|56872|0000-0002-9861-9893_employments_1662928
0000-0002-9861-9893|employments|Scripps Research Institute|RINGGOLD|4356|0000-0002-9861-9893_employments_1662925
0000-0002-9861-9893|employments|Gladstone Institute of Neurological Disease|RINGGOLD|327152|0000-0002-9861-9893_employments_1662926
0000-0002-9861-9893|educations|Weizmann Institute of Science|RINGGOLD|34976|0000-0002-9861-9893_educations_1662920
0000-0002-9861-9893|educations|Vrije Universiteit Amsterdam|RINGGOLD|1190|0000-0002-9861-9893_educations_1662922
0000-0003-4088-0893|employments|National Institute of Allergy and Infectious Diseases|RINGGOLD|35037|0000-0003-4088-0893_employments_5788353
0000-0003-4088-0893|employments|Korea Research Institute of Bioscience and Biotechnology|RINGGOLD|54679|0000-0003-4088-0893_employments_5788310
0000-0003-4088-0893|educations|Seoul National University|RINGGOLD|26725|0000-0003-4088-0893_educations_5788335
0000-0003-4088-0893|educations|Seoul National University|RINGGOLD|26725|0000-0003-4088-0893_educations_5788293
0000-0003-4088-0893|educations|Sogang University|RINGGOLD|35014|0000-0003-4088-0893_educations_5788345
0000-0001-9409-4893|educations|Nagoya Institute of Technology|GRID|grid.47716.33|0000-0001-9409-4893_educations_5918895
0000-0001-8337-9893|employments|University of Cambridge|RINGGOLD|2152|0000-0001-8337-9893_employments_5864922
0000-0001-8337-9893|employments|University College London|RINGGOLD|4919|0000-0001-8337-9893_employments_5864872
0000-0001-8337-9893|employments|Universidade do Porto Instituto de Biologia Molecular e Celular|RINGGOLD|89238|0000-0001-8337-9893_employments_5864903
0000-0001-8337-9893|employments|National Institute for Medical Research|RINGGOLD|47664|0000-0001-8337-9893_employments_5864887
0000-0001-8337-9893|educations|University College London|RINGGOLD|4919|0000-0001-8337-9893_educations_5864862
0000-0003-2095-1893|employments|Al Tawam Hospital|RINGGOLD|36773|0000-0003-2095-1893_employments_3879889
0000-0003-0731-9893|employments|Pontifícia Universidade Católica do Paraná|RINGGOLD|28100|0000-0003-0731-9893_employments_168299
0000-0003-0731-9893|educations|Universidade Positivo|RINGGOLD|186075|0000-0003-0731-9893_educations_168295
0000-0003-2429-0893|educations|Texas A&M University|RINGGOLD|14736|0000-0003-2429-0893_educations_1116571
0000-0003-2429-0893|educations|University of Missouri Columbia|RINGGOLD|14716|0000-0003-2429-0893_educations_1116574
0000-0002-2754-6893|educations|Karabük Üniversitesi|RINGGOLD|175170|0000-0002-2754-6893_educations_4968470
0000-0002-2754-6893|educations|Karabük Üniversitesi|RINGGOLD|175170|0000-0002-2754-6893_educations_4968461
0000-0002-7185-4893|employments|National Research Centre|RINGGOLD|68787|0000-0002-7185-4893_employments_1477668
0000-0002-7185-4893|educations|National Research Centre|RINGGOLD|68787|0000-0002-7185-4893_educations_1477666
0000-0002-3008-3893|educations|Southern Methodist University|RINGGOLD|2765|0000-0002-3008-3893_educations_1272904
0000-0003-2905-9893|educations|New York University|RINGGOLD|5894|0000-0003-2905-9893_educations_2518831
0000-0002-1715-3893|employments|Universidade Estadual Paulista Júlio de Mesquita Filho|RINGGOLD|162370|0000-0002-1715-3893_employments_3430296
0000-0002-1715-3893|educations|Universidade Estadual Paulista Júlio de Mesquita Filho|RINGGOLD|162370|0000-0002-1715-3893_educations_3430272
0000-0002-3618-6893|employments|Wilfrid Laurier University|RINGGOLD|8431|0000-0002-3618-6893_employments_1477860
0000-0002-3618-6893|educations|McMaster University|RINGGOLD|3710|0000-0002-3618-6893_educations_1477858
0000-0002-9531-1893|employments|Instituto Federal de Educação Ciência e Tecnologia do Rio de Janeiro|RINGGOLD|119521|0000-0002-9531-1893_employments_2150877
0000-0002-9531-1893|educations|Universidade Veiga de Almeida|RINGGOLD|186094|0000-0002-9531-1893_educations_2150872
0000-0002-9531-1893|educations|Pontifícia Universidade Católica do Rio de Janeiro|RINGGOLD|28099|0000-0002-9531-1893_educations_2150870
0000-0002-9043-0893|employments|US Department of Energy|RINGGOLD|1074|0000-0002-9043-0893_employments_1811230
0000-0002-9043-0893|educations|UC Davis College of Biological Sciences|FUNDREF|http://dx.doi.org/10.13039/100009219|0000-0002-9043-0893_educations_1811231
0000-0002-9043-0893|educations|Columbia University|RINGGOLD|5798|0000-0002-9043-0893_educations_1811232
0000-0002-5390-4893|employments|University of Copenhagen Biotech Research and Innovation Centre|RINGGOLD|124741|0000-0002-5390-4893_employments_3858505
0000-0002-5390-4893|employments|University of Copenhagen Biotech Research and Innovation Centre|RINGGOLD|124741|0000-0002-5390-4893_employments_3858512
0000-0003-3565-1893|employments|Qatar University|RINGGOLD|61780|0000-0003-3565-1893_employments_519077
0000-0003-3565-1893|educations|University of Jordan|RINGGOLD|54658|0000-0003-3565-1893_educations_519067
0000-0003-1906-1893|employments|University of New South Wales|RINGGOLD|7800|0000-0003-1906-1893_employments_5885143
0000-0003-1906-1893|employments|University of Sydney|RINGGOLD|4334|0000-0003-1906-1893_employments_1188762
0000-0003-1906-1893|educations|University of Hull|RINGGOLD|4019|0000-0003-1906-1893_educations_1188755
0000-0003-1906-1893|educations|University of Hull|RINGGOLD|4019|0000-0003-1906-1893_educations_1188758
0000-0003-4063-7893|employments|Jaypee University of Information Technology|RINGGOLD|29067|0000-0003-4063-7893_employments_5556220
0000-0003-4063-7893|educations|Indian Institute of Technology Kharagpur|RINGGOLD|30133|0000-0003-4063-7893_educations_5556205
0000-0003-4063-7893|educations|Guru Gobind Singh Indraprastha University|RINGGOLD|28791|0000-0003-4063-7893_educations_5556212
0000-0003-4063-7893|educations|Govind Ballabh Pant Engineering College|RINGGOLD|302934|0000-0003-4063-7893_educations_5556218
0000-0001-8143-7893|educations|National Institute of Mental Health and Neurosciences|RINGGOLD|29148|0000-0001-8143-7893_educations_1819343
0000-0001-8143-7893|educations|University of Nottingham|RINGGOLD|6123|0000-0001-8143-7893_educations_1819339
0000-0002-3207-0893|employments|Johns Hopkins Medicine|RINGGOLD|1501|0000-0002-3207-0893_employments_4002560
0000-0002-3207-0893|educations|University of Pennsylvania|RINGGOLD|6572|0000-0002-3207-0893_educations_4002553
0000-0002-3207-0893|educations|University of Pennsylvania|RINGGOLD|6572|0000-0002-3207-0893_educations_4002554
0000-0003-4589-2893|employments|Pontificia Universidad Javeriana|RINGGOLD|27964|0000-0003-4589-2893_employments_976577
0000-0003-4589-2893|educations|Universidad Nacional de Colombia|RINGGOLD|28021|0000-0003-4589-2893_educations_976572
0000-0002-1046-1893|employments|Instituto Piaget|RINGGOLD|125531|0000-0002-1046-1893_employments_1543800
0000-0002-1046-1893|educations|University of Kansas|RINGGOLD|4202|0000-0002-1046-1893_educations_1543799
0000-0001-6959-3893|employments|Universidad Nacional de Colombia|RINGGOLD|28021|0000-0001-6959-3893_employments_1073343
0000-0001-6959-3893|educations|Universidad CES|RINGGOLD|113097|0000-0001-6959-3893_educations_1073342
0000-0002-3087-6893|employments|Radford University|RINGGOLD|6788|0000-0002-3087-6893_employments_4377220
0000-0002-3087-6893|educations|New Mexico State University|RINGGOLD|4423|0000-0002-3087-6893_educations_4377218
0000-0001-7124-7893|employments|University of California Berkeley|RINGGOLD|1438|0000-0001-7124-7893_employments_1843806
0000-0001-7124-7893|educations|Yale University|RINGGOLD|5755|0000-0001-7124-7893_educations_1843807
0000-0001-7124-7893|educations|Cornell University|RINGGOLD|5922|0000-0001-7124-7893_educations_1843809
0000-0002-9725-3893|employments|Università degli Studi di Milano-Bicocca|FUNDREF|http://dx.doi.org/10.13039/501100002954|0000-0002-9725-3893_employments_5633144
0000-0002-9725-3893|educations|Università degli Studi di Milano-Bicocca|FUNDREF|http://dx.doi.org/10.13039/501100002954|0000-0002-9725-3893_educations_5633115
0000-0002-9725-3893|educations|Università degli Studi di Milano-Bicocca|FUNDREF|http://dx.doi.org/10.13039/501100002954|0000-0002-9725-3893_educations_5633169
0000-0002-9725-3893|educations|Università degli Studi di Milano-Bicocca|FUNDREF|http://dx.doi.org/10.13039/501100002954|0000-0002-9725-3893_educations_5633127
0000-0002-0654-2893|educations|Universidade de São Paulo Faculdade de Medicina de Ribeirão Preto|RINGGOLD|54539|0000-0002-0654-2893_educations_569356
0000-0002-0654-2893|educations|Mayo Clinic Minnesota|RINGGOLD|4352|0000-0002-0654-2893_educations_569377
0000-0002-0654-2893|educations|Universidade de São Paulo Faculdade de Medicina de Ribeirão Preto|RINGGOLD|54539|0000-0002-0654-2893_educations_569368
0000-0002-0654-2893|educations|Faculdade de Medicina de São José do Rio Preto|RINGGOLD|67736|0000-0002-0654-2893_educations_569344
0000-0002-0654-2893|educations|Universidade de São Paulo Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto|RINGGOLD|67796|0000-0002-0654-2893_educations_569348
0000-0003-4057-3893|employments|University of Kufa|RINGGOLD|125627|0000-0003-4057-3893_employments_5721659
0000-0003-4057-3893|educations|University of Glasgow|RINGGOLD|3526|0000-0003-4057-3893_educations_5721671
0000-0001-9450-2893|educations|Colorado State University|RINGGOLD|3447|0000-0001-9450-2893_educations_6036708
0000-0002-0655-0893|employments|University of the Philippines Los Banos|RINGGOLD|54729|0000-0002-0655-0893_employments_68643
0000-0002-0655-0893|educations|University of the Philippines Los Banos|RINGGOLD|54729|0000-0002-0655-0893_educations_68639
0000-0002-0655-0893|educations|University of the Philippines Diliman|RINGGOLD|54727|0000-0002-0655-0893_educations_68637
0000-0002-2209-1893|employments|Northwest General Hospital and Research Centre|RINGGOLD|233784|0000-0002-2209-1893_employments_4549504
0000-0002-2209-1893|employments|Northwest General Hospital and Research Centre|RINGGOLD|233784|0000-0002-2209-1893_employments_4549514
0000-0002-2209-1893|employments|Hayatabad Medical Complex|RINGGOLD|246831|0000-0002-2209-1893_employments_4549527
0000-0002-2209-1893|employments|Hayatabad Medical Complex|RINGGOLD|246831|0000-0002-2209-1893_employments_4549528
0000-0002-2209-1893|educations|Institute of Basic Medical Sciences, Khyber Medical University|RINGGOLD|194863|0000-0002-2209-1893_educations_4549495
0000-0002-2209-1893|educations|University of York, Centre for Immunology and Infection|RINGGOLD|98462|0000-0002-2209-1893_educations_4549487
0000-0002-2209-1893|educations|Khyber Medical University|RINGGOLD|194863|0000-0002-2209-1893_educations_4549498
0000-0001-8237-6893|educations|University of Mosul|RINGGOLD|108489|0000-0001-8237-6893_educations_5072235
0000-0001-8237-6893|educations|Liverpool John Moores University|RINGGOLD|4589|0000-0001-8237-6893_educations_5072180
0000-0001-8237-6893|educations|University of Mosul|RINGGOLD|108489|0000-0001-8237-6893_educations_5072198
0000-0001-7807-8893|employments|Belgorod National Research University|FUNDREF|http://dx.doi.org/10.13039/501100005998|0000-0001-7807-8893_employments_3205823
0000-0001-7807-8893|educations|Belgorod National Research University|FUNDREF|http://dx.doi.org/10.13039/501100005998|0000-0001-7807-8893_educations_3205856
0000-0002-9283-1893|employments|Yale-New Haven Hospital|RINGGOLD|25047|0000-0002-9283-1893_employments_1263903
0000-0002-9283-1893|educations|Yale University School of Medicine|RINGGOLD|12228|0000-0002-9283-1893_educations_1263901
0000-0002-9283-1893|educations|Stanford University|RINGGOLD|6429|0000-0002-9283-1893_educations_1263898
0000-0002-9283-1893|educations|New York University School of Medicine|RINGGOLD|12296|0000-0002-9283-1893_educations_1263900
0000-0002-9019-0893|educations|Jimma University|RINGGOLD|107839|0000-0002-9019-0893_educations_1332677
0000-0002-9019-0893|educations|International Islamic University Malaysia|FUNDREF|http://dx.doi.org/10.13039/501100007297|0000-0002-9019-0893_educations_1332683
0000-0002-9019-0893|educations|International Islamic University Malaysia|FUNDREF|http://dx.doi.org/10.13039/501100007297|0000-0002-9019-0893_educations_1332682
0000-0001-7477-1893|educations|University of Deusto|GRID|grid.14724.34|0000-0001-7477-1893_educations_5020836
0000-0002-7213-6893|employments|Aalborg University|RINGGOLD|1004|0000-0002-7213-6893_employments_3623859
0000-0001-8804-9893|employments|University of New South Wales|RINGGOLD|7800|0000-0001-8804-9893_employments_1268233
0000-0001-8804-9893|employments|National University of Singapore|RINGGOLD|37580|0000-0001-8804-9893_employments_734586
0000-0001-8804-9893|employments|University of New South Wales|RINGGOLD|7800|0000-0001-8804-9893_employments_734585
0000-0001-8804-9893|educations|University of New South Wales|RINGGOLD|7800|0000-0001-8804-9893_educations_734584
0000-0001-8804-9893|educations|University of New South Wales|RINGGOLD|7800|0000-0001-8804-9893_educations_734589
0000-0003-0776-5893|employments|Ege Universitesi|RINGGOLD|37509|0000-0003-0776-5893_employments_5696986
0000-0003-0776-5893|employments|Ondokuz Mayıs Üniversitesi|RINGGOLD|37139|0000-0003-0776-5893_employments_5696972
0000-0003-0776-5893|employments|Kahramanmaraş Sütçü İmam Üniversitesi|RINGGOLD|37519|0000-0003-0776-5893_employments_5696979
0000-0003-0776-5893|employments|Kahramanmaraş Sütçü İmam Üniversitesi|RINGGOLD|37519|0000-0003-0776-5893_employments_5696994
0000-0003-0776-5893|educations|Kahramanmaraş Sütçü İmam Üniversitesi|RINGGOLD|37519|0000-0003-0776-5893_educations_5696951
0000-0003-0776-5893|educations|Ege Universitesi|RINGGOLD|37509|0000-0003-0776-5893_educations_5696942
0000-0003-0776-5893|educations|Kahramanmaraş Sütçü İmam Üniversitesi|RINGGOLD|37519|0000-0003-0776-5893_educations_5696959
0000-0002-0354-4893|employments|Scuola Universitaria Professionale della Svizzera Italiana|RINGGOLD|30446|0000-0002-0354-4893_employments_5262649
0000-0002-0354-4893|educations|Scuola Universitaria Professionale della Svizzera Italiana|RINGGOLD|30446|0000-0002-0354-4893_educations_5262646
0000-0002-0354-4893|educations|Scuola Universitaria Professionale della Svizzera Italiana|RINGGOLD|30446|0000-0002-0354-4893_educations_5262636
0000-0003-3885-2893|employments|Mount Carmel College|RINGGOLD|343344|0000-0003-3885-2893_employments_2106145
0000-0001-6091-9893|educations|Universidade Veiga de Almeida|RINGGOLD|186094|0000-0001-6091-9893_educations_4332285
0000-0002-0957-5893|employments|Ningxia Medical University|RINGGOLD|105002|0000-0002-0957-5893_employments_5341812
0000-0002-0957-5893|employments|Massachusetts General Hospital|RINGGOLD|2348|0000-0002-0957-5893_employments_5341823
